event_name,page_url,header,agent,region,time,date,anonymous_id,itinerary_id,mongo_id,user_id
vacation card selected,https://pickyourtrail.com/packages/europe?utm_source=google&utm_medium=cpc&utm_campaign=Google_Performance_Max_Bali&utm_keyword=&utm_content=19660348044&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&gclid=EAIaIQobChMIv62doLPw_QIVwJFmAh2n4AcmEAAYAiAAEgKSL_D_BwE,Europe Tour Packages | Europe Trip Packages From India,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,2:14:42 AM,23/03/23,3b542850-d4ae-4af5-abef-323352685350,,,
Page Viewed,https://pickyourtrail.com/packages/a-fun-family-itinerary-to-explore-switzerland-in-11-days,Customise & Book Now A fun family itinerary to explore Switzerland in 11 days,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",,2:14:42 AM,23/03/23,bbbb85e7-8bdf-4d5e-bcdd-9f7ace512557,,,
Page Viewed,https://pickyourtrail.com/customize/mys_sin/view/activity-preview/75_2_4_3-1/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,2:14:42 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
AO Open Or Close,https://pickyourtrail.com/customize/mys_sin/view/activity-preview/75_2_4_3-1/6416169bdf5a3b00010c8c02,"7 nights to Sentosa, Singapore, Langkawi and Kuala lumpur 6416169bdf5a3b00010c8c02 | Book Now","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Safari/537.36",SEA,2:14:42 AM,23/03/23,ccbf8062-d303-4d63-a39c-d8b4fa3adbf3,6416169bdf5a3b00010c8c02,64122033251dd00001d297ef,8056427329
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:42 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/ae/customize/eur/view/641b68b55c89210001c19c3a,Plan a Vacation - Search from Over 3000 Cities Across the World,"Mozilla/5.0 (Linux; Android 13; CPH2449) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:14:38 AM,23/03/23,26d93674-78ba-4e52-912e-5168da5a7d27,,641b68b55c89210001c19c38,
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/update-cost/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:37 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Costing Updated,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:37 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:37 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Itinerary Created,https://pickyourtrail.com/customize/mle/inclusions/calculating-cost/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:36 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/calculating-cost/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:36 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Itinerary Costing submitted,https://pickyourtrail.com/customize/mle/inclusions/update-cost/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:36 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/update-cost/641b689a043c350001146547,4 nights to Maldives 641b689a043c350001146547 | Book Now,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:35 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/vacations-honeymoon/bali?m=pl-gcm&itineraryId=625fab0b9b4efe000151146a&n=8&rc=idn&name=Dreamy+8+Nights+Bali+Packages+for+Couple&rn=Bali,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,2:14:34 AM,23/03/23,7c990160-23fd-448e-8bdd-3b1fc0ba9f63,,,
vacation card selected,https://pickyourtrail.com/vacations-honeymoon/bali?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_BaliHMPackages-Paid-HMPackages-LP&utm_keyword=delhi%20to%20bali%20tour%20packages%20for%20couple&utm_content=17149321568&utm_feeditemid=142540256606&utm_targetid=aud-1930794701414:kwd-1690618878845&utm_creative=637118164470&utm_adposition=&gclid=EAIaIQobChMIuOmgvbPw_QIVj5pmAh3XZA2VEAAYASAAEgKZhfD_BwE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,2:14:34 AM,23/03/23,7c990160-23fd-448e-8bdd-3b1fc0ba9f63,,,
Hotels_Filter_Applied,,,,,2:14:31 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Sort_Applied,,,,,2:14:31 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/hotel-details/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:30 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
View Details Clicked,https://pickyourtrail.com/customize/idn/inclusions/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:30 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Costing Updated,https://pickyourtrail.com/customize/mly/inclusions/641b5a735c89210001c17b24,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",SEA,2:14:29 AM,23/03/23,0ad9bdcc-50b6-4ca6-8323-124d9af6f773,641b5a735c89210001c17b24,,
Itinerary Created,https://pickyourtrail.com/customize/mly/inclusions/641b5a735c89210001c17b24,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,2:14:29 AM,23/03/23,0ad9bdcc-50b6-4ca6-8323-124d9af6f773,,,
Page Viewed,https://pickyourtrail.com/customize/mly/inclusions/641b5a735c89210001c17b24,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,2:14:29 AM,23/03/23,0ad9bdcc-50b6-4ca6-8323-124d9af6f773,,,
Hotels_Filter_Applied,,,,,2:14:28 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Sort_Applied,,,,,2:14:28 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Sort_Applied,,,,,2:14:25 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Filter_Applied,,,,,2:14:25 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Searched,,,,,2:14:21 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:20 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
costed_page_stays clicked,https://pickyourtrail.com/customize/idn/inclusions/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:20 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Page Viewed,https://pickyourtrail.com/customize/idn/view/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:15 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
TripFeed,,,,,2:14:14 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Costing Updated,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:13 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Itinerary Created,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:13 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/mle/inclusions/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:13 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Costing Updated,https://pickyourtrail.com/customize/mle/view/calculating-cost/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",VANILLA,2:14:13 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,641b689a043c350001146547,641b689973ec2e0001982730,7075032060
Itinerary Created,https://pickyourtrail.com/customize/mle/view/calculating-cost/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:14:13 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/mle/view/calculating-cost/641b689a043c350001146547,pickyourtrail,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:14:12 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/vacations/maldives,Maldives Tour Packages | Book Maldives Packages from India,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:14:11 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/packages/relaxing-7-day-switzerland-itinerary-for-the-honeymoon-travellers,pickyourtrail,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,2:14:08 AM,23/03/23,8116d67c-8748-44ad-845e-cf6a9b8d8301,,,
Page Viewed,https://pickyourtrail.com/vacations/australia?utm_source=google&utm_medium=cpc&utm_campaign=Google_Australia_Performance_Max&utm_keyword=&utm_content=18037055649&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&gclid=CjwKCAjwzuqgBhAcEiwAdj5dRuT7_Jo9ou1obi-GgcrX2M-OQVR8-yrIpRYjR8UEVy12-j7etNbSVBoC7OkQAvD_BwE,Australia Tour Packages from India | Holiday Plans for you,"Mozilla/5.0 (Linux; U; Android 10; en-in; Redmi Note 7S Build/QKQ1.190910.002) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/79.0.3945.147 Mobile Safari/537.36 XiaoMi/MiuiBrowser/12.10.1-gn",,2:14:06 AM,23/03/23,1207c319-a279-4c8c-8ef7-01d5a1250754,,,
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:06 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Inclusions Modified,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/967976,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:05 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Costing Updated,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/967976,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:05 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Hotels_Filter_Applied,,,,,2:14:05 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/967976,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:04 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Hotel Alternates Card Clicked,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/967976,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:04 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
City Added,https://pickyourtrail.com/ae/customize/eur/month/date/duration/pax-type/interests/,Plan a Vacation - Search from Over 3000 Cities Across the World,"Mozilla/5.0 (Linux; Android 13; CPH2449) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:14:03 AM,23/03/23,26d93674-78ba-4e52-912e-5168da5a7d27,,641b68b55c89210001c19c38,
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:14:02 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Hotels_Sort_Applied,,,,,2:14:00 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Hotels_Filter_Applied,,,,,2:14:00 AM,23/03/23,10b01bf7-47e3-43ac-bcef-cdf0390e29ae,,641b627c5c89210001c18b8b,8801858374
Page Viewed,https://pickyourtrail.com/vacations/maldives?m=pl-gcm&itineraryId=632884c1629657000123cbd0&n=4&rc=mle&name=A+Mesmerizing+Getaway+to+Coco+Bodu+Hithi+Resort%2C+Maldives+Package+with+Private+Pool&rn=Maldives,Maldives Tour Packages | Book Maldives Packages from India,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:13:59 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,,641b689973ec2e0001982730,7075032060
vacation card selected,https://pickyourtrail.com/vacations/maldives?durations=3_5,Maldives Tour Packages | Book Maldives Packages from India,"Mozilla/5.0 (Linux; Android 13; IN2021) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:13:59 AM,23/03/23,deb5ad68-ef19-43e2-801b-e85f634c6cf2,,641b689973ec2e0001982730,7075032060
Page Viewed,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/621038,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:13:54 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Hotel Alternates Card Clicked,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c/details/621038,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:13:54 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Page Viewed,https://pickyourtrail.com/vacations-honeymoon/bali?utm_source=google&utm_medium=cpc&utm_campaign=Google_PPC-Search_BaliHMPackages-Paid-HMPackages-LP&utm_keyword=delhi%20to%20bali%20tour%20packages%20for%20couple&utm_content=17149321568&utm_feeditemid=142540256606&utm_targetid=aud-1930794701414:kwd-1690618878845&utm_creative=637118164470&utm_adposition=&gclid=EAIaIQobChMIuOmgvbPw_QIVj5pmAh3XZA2VEAAYASAAEgKZhfD_BwE,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/111.0.5563.72 Mobile/15E148 Safari/604.1",,2:13:54 AM,23/03/23,7c990160-23fd-448e-8bdd-3b1fc0ba9f63,,,
Hotel Alternate Filter Applied,https://pickyourtrail.com/customize/idn/inclusions/alternate-hotels/54_SEP_29Apr2023-30Apr2023/641b65825c89210001c1965c,"4 nights to Sanur, Nusa Dua and Ubud 641b65825c89210001c1965c | Book Now","Mozilla/5.0 (iPhone; CPU iPhone OS 16_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Mobile/15E148 Safari/604.1",SEA,2:13:44 AM,23/03/23,ddcf7943-d4c3-41f9-ac4d-c210273f4525,641b65825c89210001c1965c,641b34e55c89210001bfd8c6,9176808505
Page Viewed,https://pickyourtrail.com/,"Customized Holiday Packages, Honeymoon & Vacation Packages - Pickyourtrail.com","Mozilla/5.0 (iPhone; CPU iPhone OS 14_4_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0.3 Mobile/15E148 Safari/604.1",,2:13:37 AM,23/03/23,665f72aa-54ed-4ec9-b74d-1aa931441f8c,,,
City Added,https://pickyourtrail.com/ae/customize/eur/month/date/duration/pax-type/interests/,Plan a Vacation - Search from Over 3000 Cities Across the World,"Mozilla/5.0 (Linux; Android 13; CPH2449) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",,2:13:35 AM,23/03/23,26d93674-78ba-4e52-912e-5168da5a7d27,,641b68b55c89210001c19c38,
Page Viewed,https://pickyourtrail.com/packages/europe?utm_source=google&utm_medium=cpc&utm_campaign=Google_Performance_Max_Bali&utm_keyword=&utm_content=19660348044&utm_feeditemid=&utm_targetid=&utm_creative=&utm_adposition=&gclid=EAIaIQobChMIv62doLPw_QIVwJFmAh2n4AcmEAAYAiAAEgKSL_D_BwE,Europe Tour Packages | Europe Trip Packages From India,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,2:13:35 AM,23/03/23,3b542850-d4ae-4af5-abef-323352685350,,,
